gender,year,ending,counts,prop
M,1924,t,103793,0.09163561175310395
M,1924,u,408,0.0003602105112605514
M,1924,v,74,6.533229861098235e-05
M,1924,w,5579,0.004925525593927981
M,1924,x,3736,0.0032983982109544606
M,1924,y,78876,0.069637167368106
M,1924,z,267,0.00023572599633962555
M,1925,a,3690,0.003307050200842805
M,1925,b,2445,0.0021912568403958423
M,1925,c,2117,0.0018972968225431485
M,1925,d,166303,0.1490440025882821
M,1925,e,134320,0.1203802121889446
M,1925,f,469,0.0004203269767466871
M,1925,g,1986,0.0017798920593153958
M,1925,h,50595,0.045344228973344634
M,1925,i,1226,0.0010987651886811053
M,1925,k,36222,0.032462865142256936
M,1925,l,73807,0.06614727755382246
M,1925,m,60562,0.05427684939388671
M,1925,n,164819,0.147714012751412
M,1925,o,21786,0.01952503947847191
M,1925,p,3709,0.003324078372608662
M,1925,r,60945,0.05462010148790372
M,1925,s,140552,0.12596545252814578
M,1925,t,102412,0.09178363825710388
M,1925,u,398,0.00035669538751637844
M,1925,v,50,4.481097833120332e-05
M,1925,w,5242,0.004697982968243356
M,1925,x,3553,0.003184268120215308
M,1925,y,78297,0.07017130340796453
M,1925,z,293,0.0002625923330208514
M,1926,a,3859,0.0034751990202082058
M,1926,b,2754,0.0024800979791794243
M,1926,c,1963,0.0017677677317099528
M,1926,d,169653,0.15277997910738086
M,1926,e,134384,0.12101869529195634
M,1926,f,472,0.00042505673426749754
M,1926,g,1940,0.0017470552213536977
M,1926,h,50093,0.045110947011995244
M,1926,i,1135,0.0010221173588847664
M,1926,k,35746,0.032190843269334676
M,1926,l,72843,0.06559832138611721
M,1926,m,59151,0.053268073916645654
M,1926,n,161542,0.14547566730305103
M,1926,o,21100,0.019001476892042794
M,1926,p,3813,0.003433773999495695
M,1926,r,59035,0.05316361082093585
M,1926,s,140345,0.12638683764994058
M,1926,t,101717,0.09160062677857427
M,1926,u,382,0.0003440077806995425
M,1926,v,77,6.934188249702821e-05
M,1926,w,4856,0.004373041316955441
M,1926,x,3243,0.00292046396023198
M,1926,y,80041,0.07208043658369655
M,1926,z,296,0.0002665610028457188
M,1927,a,3902,0.003464567208785901
M,1927,b,2985,0.0026503672778641504
M,1927,c,2015,0.0017891088994627345
M,1927,d,174960,0.15534615039702235
M,1927,e,137601,0.12217527229527134
M,1927,f,491,0.0004359565606135001
M,1927,g,1883,0.0016719067283813048
M,1927,h,50753,0.04506334688557428
M,1927,i,1059,0.0009402810543578342
M,1927,k,36292,0.03222349388550946
M,1927,l,73397,0.06516884659745227
M,1927,m,58515,0.051955189703256535
M,1927,n,161758,0.14362415749840846
M,1927,o,21652,0.019224707638296343
M,1927,p,3819,0.0033908719042422745
M,1927,r,57587,0.05113122292474467
M,1927,s,143406,0.12732950413714786
M,1927,t,102330,0.09085831944517202
M,1927,u,322,0.00028590226581985136
M,1927,v,53,4.705844747966498e-05
M,1927,w,4947,0.00439241772984722
M,1927,x,3292,0.0029229511151520208
M,1927,y,82949,0.07365002188661755
M,1927,z,291,0.0002583775135204247
M,1928,a,3678,0.003322154107123663
M,1928,b,2961,0.002674523738769213
M,1928,c,1787,0.0016141080449782453
M,1928,d,178099,0.16086795114861807
M,1928,e,134638,0.12161179572455567
M,1928,f,478,0.0004317535789029665
M,1928,g,1624,0.0014668782680720034
M,1928,h,48823,0.04409938280916221
M,1928,i,802,0.0007244066323853121
M,1928,k,34917,0.03153878601371314
M,1928,l,70813,0.06396185393902881
M,1928,m,56069,0.050644333505251944
M,1928,n,156839,0.14166485263925183
M,1928,o,21154,0.01910735399186894
M,1928,p,3868,0.003493771638486767
M,1928,r,55359,0.05000302588805298
M,1928,s,140198,0.12663386664233914
M,1928,t,103208,0.09322264303643801
M,1928,u,315,0.0002845238019967248
M,1928,v,56,5.058200924386219e-05
M,1928,w,4485,0.0040510769903343204
M,1928,x,3260,0.0029445955381248346
M,1928,y,83389,0.07532112801493615
M,1928,z,293,0.0002646522983652075
M,1929,a,3551,0.0033037690506339127
M,1929,b,2888,0.002686929039208882
M,1929,c,1833,0.0017053812080574378
M,1929,d,175930,0.16368124164405076
M,1929,e,129340,0.12033497296789361
M,1929,f,458,0.00042611270774157474
M,1929,g,1510,0.0014048694076196023
M,1929,h,46450,0.0432160158833977
M,1929,i,801,0.0007452320500021864
M,1929,k,33828,0.03147279623904364
M,1929,l,68289,0.06353452117677816
M,1929,m,54432,0.05064228582486768
M,1929,n,150032,0.13958633573773788
M,1929,o,20539,0.019109015074900006
M,1929,p,3705,0.003447047122669289
M,1929,r,52540,0.04888201236843305
M,1929,s,136325,0.1268336569494982
M,1929,t,100453,0.09345916993616682
M,1929,u,229,0.00021305635387078737
M,1929,v,55,5.1170740012634524e-05
M,1929,w,4361,0.004057374494456348
M,1929,x,3192,0.00296976367491508
M,1929,y,83805,0.07797025212288793
M,1929,z,287,0.0002670182251568383
M,1930,a,3566,0.0032516826044099237
M,1930,b,3019,0.0027528967422079526
M,1930,c,1784,0.0016267531593570678
M,1930,d,183033,0.1668999501214138
M,1930,e,131778,0.1201627117902218
M,1930,f,461,0.0004203661471208566
M,1930,g,1390,0.0012674814414273118
M,1930,h,47202,0.043041481293706454
M,1930,i,694,0.00063282886356155
M,1930,k,33817,0.030836273312767913
M,1930,l,69544,0.06341419378605825
M,1930,m,53911,0.049159130927185477
M,1930,n,152510,0.13906733426768297
M,1930,o,20409,0.018610092617330938
M,1930,p,3905,0.0035608021789738506
M,1930,r,51318,0.046794685331774666
M,1930,s,140540,0.12815240415697438
M,1930,t,100613,0.09174468364483894
M,1930,u,215,0.00019604928770278565
M,1930,v,51,4.650471475740496e-05
M,1930,w,4264,0.003888158896579897
M,1930,x,3090,0.002817638600007477
M,1930,y,89286,0.0814160776829345
M,1930,z,263,0.00023981843100387266
M,1931,a,3334,0.0032101337780405283
M,1931,b,3020,0.0029077996429761233
M,1931,c,1623,0.0015627015962086915
M,1931,d,175666,0.16913958015994823
M,1931,e,123799,0.11919956556317916
M,1931,f,399,0.000384176177995852
M,1931,g,1248,0.0012016337597464245
M,1931,h,44467,0.042814942623913665
M,1931,i,627,0.0006037054225649103
M,1931,k,31451,0.030282518732199355
M,1931,l,66636,0.064160310267999
M,1931,m,49714,0.04786700379169371
M,1931,n,143787,0.13844496267039993
M,1931,o,17821,0.017158906436250825
M,1931,p,3906,0.0037608825845909725
M,1931,r,47371,0.04561105194947746
M,1931,s,133357,0.12840246257892943
M,1931,t,95354,0.09181136660806134
M,1931,u,176,0.00016946117124629062
M,1931,v,42,4.04395976837739e-05
M,1931,w,3866,0.0037223686820349977
M,1931,x,2983,0.0028721742831118464
M,1931,y,87706,0.0844475084393589
M,1931,z,233,0.0002243434823885552
M,1932,a,3364,0.003223729099425785
M,1932,b,3127,0.00299661144289668
M,1932,c,1650,0.0015811988745697222
M,1932,d,178625,0.17117675695152523
M,1932,e,125586,0.12034935870406857
M,1932,f,373,0.00035744677588757964
M,1932,g,1228,0.0011767952836191629
M,1932,h,43537,0.04172160933463151
M,1932,i,589,0.0005644400831039797
M,1932,k,30941,0.029650832956401075
M,1932,l,67038,0.06424267282024548
M,1932,m,48921,0.04688110917746993
M,1932,n,145207,0.13915220907857312
M,1932,o,16603,0.015910693887564303
M,1932,p,4003,0.0038360842999409684
M,1932,r,46037,0.0441173652051917
M,1932,s,134935,0.12930852735761544
M,1932,t,93601,0.08969805809612157
M,1932,u,192,0.00018399405085902222
M,1932,v,35,3.354058218784259e-05
M,1932,w,3961,0.0037958356013155573
M,1932,x,2918,0.002796326252117848
M,1932,y,90802,0.08701576982344238
M,1932,z,239,0.0002290342612255537
M,1933,a,3090,0.0031190791751499226
M,1933,b,2886,0.00291315938494585
M,1933,c,1654,0.0016695653578310589
M,1933,d,171243,0.17285452271527452
M,1933,e,117887,0.11899640346954658
M,1933,f,340,0.0003431996503401209
M,1933,g,1056,0.0010659377375269639
M,1933,h,40682,0.041064847573931765
M,1933,i,526,0.000530950047290893
M,1933,k,29228,0.02950305700041487
M,1933,l,63937,0.06453869424645975
M,1933,m,45614,0.04604326132533611
M,1933,n,140154,0.14147295233461563
M,1933,o,15228,0.01537130669229224
M,1933,p,3935,0.003972031247318752
M,1933,r,42234,0.042631453036660785
M,1933,s,129431,0.13064904100932997
M,1933,t,85487,0.08629149561360565
M,1933,u,125,0.00012617634203680917
M,1933,v,42,4.239525092436788e-05
M,1933,w,3433,0.003465307057698927
M,1933,x,2840,0.002866726491076304
M,1933,y,89387,0.0902281974851541
M,1933,z,238,0.00024023975523808466
M,1934,a,3181,0.003082477843176396
M,1934,b,3193,0.003094106178328272
M,1934,c,1670,0.0016182766419693749
M,1934,d,180765,0.17516633364406828
M,1934,e,122489,0.11869526203484237
M,1934,f,358,0.0003469119986976265
M,1934,g,1088,0.001054302387103401
M,1934,h,41196,0.03992007457638944
M,1934,i,560,0.0005426556404208682
M,1934,k,29374,0.028464226395933184
M,1934,l,67170,0.06508960601262449
M,1934,m,47137,0.04567706950449726
M,1934,n,142855,0.13843048484343415
M,1934,o,15203,0.014732131609497249
M,1934,p,4428,0.00429085567104215
M,1934,r,43340,0.041997670456857907
M,1934,s,135645,0.1314437934730155
M,1934,t,87070,0.08437326180615178
M,1934,u,103,9.980987672026683e-05
M,1934,v,49,4.7482368536825965e-05
M,1934,w,3582,0.003471058042834911
M,1934,x,3055,0.0029603803240817006
M,1934,y,98239,0.09519633474876013
M,1934,z,212,0.00020543392101647154
M,1935,a,3058,0.0029385508466351286
M,1935,b,3006,0.0028885820290991487
M,1935,c,1755,0.0016864475918393234
M,1935,d,182775,0.1756355889449757
M,1935,e,123378,0.11855870711450259
M,1935,f,351,0.0003372895183678647
M,1935,g,1078,0.0010358920250728152
M,1935,h,41308,0.039694459899543455
M,1935,i,504,0.000484313154579498
M,1935,k,28838,0.027711553078895956
M,1935,l,67743,0.06509687704499788
M,1935,m,47479,0.045624413226746
M,1935,n,141889,0.13634664521851267
M,1935,o,14465,0.013899979724191346
M,1935,p,4927,0.004734545461534101
M,1935,r,43211,0.04152312643360057
M,1935,s,136295,0.13097115357819974
M,1935,t,87075,0.08367374590279719
M,1935,u,114,0.00010954702305964836
M,1935,v,24,2.3062531170452285e-05
M,1935,w,3513,0.0033757780000749533
M,1935,x,2990,0.002873207008318847
M,1935,y,104621,0.10053437806599536
M,1935,z,252,0.000242156577289749
M,1936,a,2970,0.002864964665435793
M,1936,b,3026,0.0029189842012150536
M,1936,c,1681,0.001621550707945309
M,1936,d,183702,0.17720529931645995
M,1936,e,121673,0.11736998172982128
M,1936,f,351,0.0003385867331878664
M,1936,g,1107,0.0010678504662078865
M,1936,h,41706,0.04023104927160444
M,1936,i,462,0.0004456611701789011
M,1936,k,28428,0.027422631484514723
M,1936,l,67952,0.06554884812986296
M,1936,m,46414,0.04477254881533228
M,1936,n,140990,0.1360038276699638
M,1936,o,13583,0.013102631330173191
M,1936,p,4949,0.004773976474492169
M,1936,r,42361,0.04086288491330829
M,1936,s,134570,0.12981087374669853
M,1936,t,87862,0.08475472236852513
M,1936,u,76,7.331222712899673e-05
M,1936,v,26,2.5080498754656773e-05
M,1936,w,3448,0.0033260599886944828
M,1936,x,2894,0.002791652438306796
M,1936,y,106222,0.10246541302758276
M,1936,z,209,0.000201608624604741
M,1937,a,3038,0.0028500024391067617
M,1937,b,3019,0.002832178197387529
M,1937,c,1774,0.001664221305785186
M,1937,d,188109,0.1764684360822692
M,1937,e,122448,0.11487067105455719
M,1937,f,372,0.0003489798905028688
M,1937,g,1244,0.0011670187736171204
M,1937,h,42193,0.039582012150504144
M,1937,i,467,0.0004381010990990315
M,1937,k,28096,0.02635736291281882
M,1937,l,70744,0.06636621874659931
M,1937,m,47900,0.04493585149217047
M,1937,n,143108,0.13425218862925953
M,1937,o,13636,0.01279217684649763
M,1937,p,5240,0.004915738242567291
M,1937,r,42467,0.03983905647845518
M,1937,s,140262,0.13158230484331554
M,1937,t,91260,0.08561264733142958
M,1937,u,69,6.473014098037082e-05
M,1937,v,28,2.6267303586237435e-05
M,1937,w,3617,0.0033931727525507425
M,1937,x,2757,0.0025863912852591643
M,1937,y,113881,0.10683381427515376
M,1937,z,235,0.00022045772652734989
M,1938,a,3015,0.002719940819861432
M,1938,b,2827,0.0025503392032332566
M,1938,c,1873,0.0016897012124711317
M,1938,d,193413,0.17448488019630484
M,1938,e,125912,0.11358978060046189
M,1938,f,410,0.0003698758660508083
M,1938,g,1267,0.0011430066397228637
M,1938,h,44220,0.03989246535796767
M,1938,i,466,0.00042039549653579675
M,1938,k,28562,0.025766815819861434
M,1938,l,75295,0.06792634959584296
M,1938,m,49931,0.045044565531177826
M,1938,n,148341,0.13382379474595843
M,1938,o,13468,0.012149971131639722
M,1938,p,5411,0.004881459295612009
M,1938,r,44108,0.03979142609699769
M,1938,s,148008,0.13352338337182448
M,1938,t,91774,0.08279265300230947
M,1938,u,79,7.126876443418014e-05
M,1938,v,25,2.2553406466512703e-05
M,1938,w,3691,0.0033297849307159354
M,1938,x,2898,0.0026143908775981524
M,1938,y,123260,0.11119731524249422
M,1938,z,226,0.00020388279445727483
M,1939,a,2909,0.0026294191234425956
M,1939,b,2823,0.0025516844913985727
M,1939,c,1965,0.0017761459530989002
M,1939,d,190973,0.17261878936445613
M,1939,e,124427,0.11246845420164725
M,1939,f,395,0.0003570369727603387
M,1939,g,1276,0.0011533650056764358
M,1939,h,44195,0.039947465850995366
M,1939,i,415,0.00037511479416592547
M,1939,k,27468,0.02482807991843287
M,1939,l,76664,0.06929590501189521
M,1939,m,49766,0.04498304300352156
M,1939,n,147577,0.13339353247861394
M,1939,o,12678,0.011459530989001453
M,1939,p,5413,0.004892762363422059
M,1939,r,44072,0.039836287249351
M,1939,s,150034,0.13561439283829027
M,1939,t,88684,0.08016067567665286
M,1939,u,89,8.044630525486112e-05
M,1939,v,22,1.9885603546145448e-05
M,1939,w,3763,0.003401342097461151
M,1939,x,2625,0.0023727140594832635
M,1939,y,127870,0.11558055115661901
M,1939,z,225,0.00020337549081285116
M,1940,a,3048,0.0026306068692671237
M,1940,b,2729,0.002355290730390414
M,1940,c,1990,0.0017174893929926432
M,1940,d,195866,0.16904410927030003
M,1940,e,127860,0.11035085114976853
M,1940,f,495,0.00042721469825696406
M,1940,g,1354,0.0011685832352321805
M,1940,h,45250,0.03905346484066186
M,1940,i,416,0.00035903295853514553
M,1940,k,28869,0.02491567903834403
M,1940,l,82276,0.07100912427028278
M,1940,m,53009,0.04574994735334022
M,1940,n,154729,0.13354041019515514
M,1940,o,12898,0.011131747834582468
M,1940,p,6367,0.0054951029975799795
M,1940,r,45702,0.039443567959070246
M,1940,s,157858,0.13624092492413703
M,1940,t,90812,0.07837620440022508
M,1940,u,75,6.472949973590364e-05
M,1940,v,30,2.5891799894361458e-05
M,1940,w,3852,0.003324507106436011
M,1940,x,2614,0.0022560388307953615
M,1940,y,140347,0.12112788132579824
M,1940,z,222,0.00019159931921827479
M,1941,a,3160,0.002574084346879045
M,1941,b,2693,0.0021936737804257177
M,1941,c,2390,0.0019468549332407967
M,1941,d,207302,0.1688648206571898
M,1941,e,133642,0.10886258869797763
M,1941,f,595,0.00048467727417501004
M,1941,g,1550,0.001262604663817253
M,1941,h,48229,0.039286555052414386
M,1941,i,425,0.00034619805298215
M,1941,k,30020,0.024453801295350925
M,1941,l,87535,0.07130458015951177
M,1941,m,56385,0.04593029933505536
M,1941,n,162535,0.1323983542151853
M,1941,o,13165,0.010723993805905895
M,1941,p,7138,0.005814498122791969
M,1941,r,47423,0.03863000062722941
M,1941,s,168553,0.13730051864541254
M,1941,t,95119,0.07748238259202148
M,1941,u,91,7.412711252088389e-05
M,1941,v,29,2.3622925968193765e-05
M,1941,w,4224,0.003440801354815533
M,1941,x,2607,0.002123619586175212
M,1941,y,152590,0.124297319775403
M,1941,z,221,0.00018002298755071802
M,1942,a,3362,0.002435405963774604
M,1942,b,2882,0.0020876977952404546
M,1942,c,3014,0.002183317541587346
M,1942,d,229349,0.16613858488570543
M,1942,e,144419,0.10461597081569439
M,1942,f,673,0.0004875158279655885
M,1942,g,2233,0.0016175673757015737
M,1942,h,54131,0.039212064314420904
M,1942,i,467,0.0003382910723030161
M,1942,k,34234,0.02479883633666264
M,1942,l,99658,0.07219145970786718
M,1942,m,64952,0.04705071033881263
M,1942,n,181864,0.13174082992144692
M,1942,o,13591,0.009845211913640881
M,1942,p,8075,0.005849465543569282
M,1942,r,53992,0.03911137382394956
M,1942,s,200464,0.14521452145214522
M,1942,t,105553,0.0764617506526772
M,1942,u,89,6.447088958237351e-05
M,1942,v,29,2.1007368515604853e-05
M,1942,w,4783,0.0034647670210392416
M,1942,x,2659,0.0019261583752756312
M,1942,y,169773,0.12298220603447527
M,1942,z,222,0.00016081502794704404
M,1943,a,3215,0.0022539259674705554
M,1943,b,2908,0.002038698822209759
M,1943,c,3202,0.002244812114413909
M,1943,d,237233,0.16631590016825576
M,1943,e,147762,0.10359085810431856
M,1943,f,713,0.0004998597868760516
M,1943,g,2485,0.0017421480650588895
M,1943,h,56221,0.039414610207515424
M,1943,i,451,0.00031618059450364553
M,1943,k,34988,0.02452888390353337
M,1943,l,105399,0.07389161525518788
M,1943,m,66385,0.046540241166573196
M,1943,n,188472,0.1321312394840157
M,1943,o,14092,0.009879416713404374
M,1943,p,7850,0.005503365114974761
M,1943,r,56878,0.039875210319685925
M,1943,s,203677,0.14279094223219294
M,1943,t,109256,0.07659562535053281
M,1943,u,77,5.3982052720134606e-05
M,1943,v,22,1.5423443634324173e-05
M,1943,w,5042,0.0035347728547392037
M,1943,x,2669,0.0018711441390914189
M,1943,y,177211,0.12423653954010096
M,1943,z,192,0.00013460459899046552
M,1944,a,3024,0.0022196466621989914
M,1944,b,2715,0.0019928375290576266
M,1944,c,3072,0.002254879148900563
M,1944,d,223256,0.16387216773012503
M,1944,e,142466,0.10457148855054284
M,1944,f,696,0.0005108710571727837
M,1944,g,2638,0.0019363187483071892
M,1944,h,52458,0.03850470390397973
M,1944,i,464,0.00034058070478185586
M,1944,k,33776,0.024791926475672334
M,1944,l,104667,0.07682663928319505
M,1944,m,62621,0.045964448952897835
M,1944,n,179777,0.13195814086975796
M,1944,o,13882,0.010189528758150265
M,1944,p,7147,0.0052459704678360424
M,1944,r,52561,0.038580306948360184
M,1944,s,193581,0.14209041683701817
M,1944,t,102986,0.07559276823850045
M,1944,u,69,5.0646699633508736e-05
M,1944,v,16,1.1744162233857099e-05
M,1944,w,4619,0.003390392834886621
M,1944,x,2493,0.001829887278062859
M,1944,y,173213,0.1271400983133181
M,1944,z,182,0.00013358984541012449
M,1945,a,2941,0.002184624138425392
M,1945,b,2753,0.0020449745845240066
M,1945,c,3535,0.002625857303411683
M,1945,d,214736,0.15950950322642465
M,1945,e,138558,0.10292320685887299
M,1945,f,823,0.0006113382067065955
M,1945,g,3078,0.002286390036747146
M,1945,h,51418,0.038194152992028836
M,1945,i,434,0.00032238248081489974
M,1945,k,33589,0.024950472691455453
M,1945,l,106945,0.07944054011693422
M,1945,m,60424,0.04488396087732604
M,1945,n,179483,0.13332298341958673
M,1945,o,14146,0.01050788611430316
M,1945,p,7367,0.0054723311893165125
M,1945,r,51493,0.038249864250234175
M,1945,s,189774,0.14096731086213543
M,1945,t,101160,0.07514334506736234
M,1945,u,72,5.348280787712622e-05
M,1945,v,13,9.656618088925567e-06
M,1945,w,4568,0.00339318703309323
M,1945,x,2416,0.0017946453309880131
M,1945,y,176315,0.13096973987299318
M,1945,z,186,0.00013816392034924274
M,1946,a,3474,0.0021410874308183466
M,1946,b,3124,0.001925376261910338
M,1946,c,4477,0.0027592540091461535
M,1946,d,261622,0.16124224980585994
M,1946,e,163528,0.10078518865482515
M,1946,f,1018,0.0006274113427095788
M,1946,g,4772,0.002941067708654332
M,1946,h,60851,0.037503543826346346
M,1946,i,487,0.0003001466835948575
M,1946,k,41402,0.025516782328941043
M,1946,l,133805,0.08246637987353163
M,1946,m,72624,0.0447594512307863
M,1946,n,214276,0.13206207551123547
M,1946,o,15758,0.009711933141863992
M,1946,p,9053,0.005579523463212001
M,1946,r,57268,0.03529527777435379
M,1946,s,226921,0.1398554118850691
M,1946,t,119398,0.07358709184365254
M,1946,u,81,4.9921727661567664e-05
M,1946,v,37,2.280375214170375e-05
M,1946,w,5584,0.0034415176205209114
M,1946,x,2760,0.0017010366462460094
M,1946,y,219991,0.1355843307406905
M,1946,z,229,0.00014113673622838266
M,1947,a,4141,0.002266042469827598
M,1947,b,3245,0.0017757323870056883
M,1947,c,5404,0.0029571826870196426
M,1947,d,286317,0.15667869640995613
M,1947,e,184225,0.1008118024641365
M,1947,f,1317,0.0007206901552192579
M,1947,g,6867,0.0037577671191272918
M,1947,h,68900,0.037703532038425865
M,1947,i,550,0.0003009715910179133
M,1947,k,48321,0.026442269544684704
M,1947,l,154663,0.08463485305746095
M,1947,m,80677,0.04414815463373125
M,1947,n,245836,0.13452664008996315
